region;public;school;city;polish_candidates;polish_average;math_candidates;math_average;english_candidates;english_average
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W CHEŁMNIE;Chełmno;12;61;12;62;8;48
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W NOJEWIE;Nojewo;21;46;21;47;12;54
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM.STANISŁAWA STASZICA;Szamotuły;144;50;144;49;144;59
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI SPORTOWYMI IM. MARII KONOPNICKIEJ W SZAMOTUŁACH;Szamotuły;48;45;48;34;45;51
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. ADAMA MICKIEWICZA;Szamotuły;135;57;135;52;135;69
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W BABOROWIE;Baborowo;14;61;14;61;12;73
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W BRODZISZEWIE;Brodziszewo;7;54;7;53;7;51
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W PRZYBOROWIE;Przyborowo;8;47;8;43;8;54
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W PAMIĄTKOWIE;Pamiątkowo;35;57;35;48;31;65
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W OTOROWIE;Otorowo;25;53;25;39;24;44
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. JANUSZA KORCZAKA WE WRONKACH;Wronki;20;49;20;50;22;53
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. KORNELA MAKUSZYŃSKIEGO;Wronki;25;49;25;50;25;47
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. AGNIESZKI BARTOL W CHOJNIE;Chojno-Wieś;9;38;9;47;9;45
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. ARKADEGO FIEDLERA W NOWEJ WSI;Nowa Wieś;20;62;20;64;21;81
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. WINCENTEGO WITOSA W BIEZDROWIE;Biezdrowo;46;54;46;47;47;50
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM.ZBIGNIEWA HERBERTA;Wronki;201;53;201;49;200;59
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO W CIĄŻENIU;Ciążeń;25;48;25;42;24;43
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. WOJSKA POLSKIEGO W LĄDKU;Lądek;27;68;27;49;26;77
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W RATYNIU;Ratyń;28;57;28;52;28;57
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA LORKIEWICZA W ORCHOWIE;Orchowo;27;58;27;51;27;54
Wielkopolskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W BIELSKU;Bielsko;9;51;9;52;9;66
Wielkopolskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W RÓŻANNIE;Różanna;10;32;10;26;10;18
Wielkopolskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W SŁOWIKOWIE;Słowikowo;11;55;11;48;11;56
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. LUDWIKI JAKUBOWICZ W OSTROWITEM;Ostrowite;37;62;37;46;37;66
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W GIEWARTOWIE;Giewartów;35;62;35;59;35;58
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W POWIDZU;Powidz;33;54;33;57;33;68
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W STRZAŁKOWIE;Strzałkowo;115;55;115;41;115;50
Wielkopolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W WÓLCE;Wólka;26;64;26;44;26;56
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. KOMISJI EDUKACJI NARODOWEJ W SŁUPCY;Słupca;96;59;96;58;94;61
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. ADAMA MICKIEWICZA W SŁUPCY;Słupca;141;61;141;62;141;73
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. IRENY KOSMOWSKIEJ W KOTUNI;Kotunia;25;55;25;45;25;53
Wielkopolskie;Tak;SZKOLA PODSTAWOWA IM. JÓZEFA JANIKA W KOSZUTACH;Koszuty;10;52;10;50;10;51
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW WRZEŚNIA 1939 R. W CIENINIE KOŚCIELNYM;Cienin Kościelny;13;62;13;60;13;45
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. KAZIMIERZA JANICKIEGO W CIENINIE ZABORNYM;Cienin Zaborny;19;45;19;44;19;47
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MŁODOJEWIE;Młodojewo;19;51;19;36;19;43
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. POLSKICH NOBLISTÓW W DRĄŻNEJ;Drążna;14;45;15;34;15;49
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. POLSKICH OLIMPIJCZYKÓW W KOWALEWIE OPACTWIE;Kowalewo-Opactwo;8;60;8;55;8;66
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. UNII EUROPEJSKIEJ W TRĄBCZYNIE;Trąbczyn Dworski;23;54;23;44;23;48
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM MICHAŁA OKURZAŁEGO W ZAGÓROWIE;Zagórów;86;60;86;55;86;53
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. KAWALERÓW ORDERU UŚMIECHU W ŁUKOMIU I;Łukom;18;51;18;35;10;47
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W KOŹMINIE;Koźmin;21;56;21;47;21;64
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W GALEWIE;Galew;23;60;23;55;23;58
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. WOJCIECHA Z BRUDZEWA W BRUDZEWIE;Brudzew;33;54;33;51;33;54
Wielkopolskie;Tak;ZESPÓŁ SZKOLNO - PRZEDSZKOLNY - SZKOŁA PODSTAWOWA W DOBREJ;Długa Wieś;57;56;57;52;55;54
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W PIEKARACH;Piekary;27;50;27;50;27;56
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM JANA PAWŁA II W TOKARACH PIERWSZYCH;Tokary Pierwsze;29;48;29;47;29;45
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. PUŁKOWNIKA PILOTA STANISŁAWA JAKUBA SKARŻYŃSKIEGO W SKARŻYNIE;Skarżyn;14;56;14;61;14;53
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ CURIE W KAWĘCZYNIE;Kawęczyn;24;58;24;43;24;54
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. STRAŻAKÓW POLSKICH W KOWALACH PAŃSKICH-KOLONII;Kowale Pańskie-Kolonia;18;53;18;35;18;26
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W MIŁACZEWIE;Miłaczew;21;57;21;49;21;49
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W DZIADOWICACH;Dziadowice;12;72;12;54;12;69
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.POWSTAŃCÓW WIELKOPOLSKICH W MALANOWIE;Malanów;59;53;59;51;59;58
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W SARBICACH;Sarbice;6;83;6;79;6;71
Wielkopolskie;Tak;ZESPÓŁ SZKÓŁ W PRZYKONIE SZKOŁA PODSTAWOWA IMIENIA MARII KONOPNICKIEJ W PRZYKONIE;Przykona;55;56;55;50;48;53
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W OGORZELCZYNIE;Ogorzelczyn;9;65;9;76;9;47
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W TULISZKOWIE;Tuliszków;102;55;102;44;102;58
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W GRZYMISZEWIE;Grzymiszew;52;50;52;45;52;50
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. HENRYKA SIENKIEWICZA;Turek;108;59;108;53;107;67
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 4 IM. GENERAŁA MIECZYSŁAWA SMORAWIŃSKIEGO;Turek;87;61;87;52;88;62
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 5 IM. UNICEF;Turek;137;62;137;56;137;72
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. MARII CURIE-SKŁODOWSKIEJ W ŻUKACH;Żuki;19;53;19;57;19;51
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W TURKOWICACH;Turkowice;10;55;10;50;10;71
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W KACZKACH ŚREDNICH;Kaczki Średnie;16;43;16;31;15;43
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JÓZEFA MEHOFFERA W CHLEBOWIE;Chlebów;32;51;31;51;32;41
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W CISEWIE;Cisew;21;55;21;49;20;61
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KUSOCIŃSKIEGO W SŁODKOWIE;Słodków;56;45;56;40;56;54
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W NATALII;Natalia;7;64;7;57;7;67
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO WE WŁADYSŁAWOWIE;Władysławów;87;52;87;52;87;54
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W CHYLINIE;Chylin;14;56;14;45;14;58
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W WYSZYNIE;Wyszyna;33;55;33;56;33;66
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.ALFREDA DELONGA W KUNACH;Kuny;9;42;9;44;9;53
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W KLUCZEWIE;Kluczewo;27;48;27;38;27;54
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. EDWARDA TOMIŃSKIEGO W BUCZU;Bucz;39;60;39;59;40;55
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W PRZEMĘCIE;Przemęt;44;50;44;53;44;54
Wielkopolskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W STARKOWIE;Starkowo;24;52;24;37;24;46
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. MARCINA ROŻKA W KASZCZORZE;Kaszczor;30;60;30;72;30;58
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MOCHACH;Mochy;46;48;46;51;46;52
Wielkopolskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI W RADOMIERZU;Radomierz;8;42;8;52;8;65
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W SIEDLCU;Siedlec;88;48;88;40;88;47
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. KOPANICKIEJ DRUŻYNY POWSTAŃCÓW WIELKOPOLSKICH;Kopanica;37;42;37;34;24;52
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. IGNACEGO MIELŻYŃSKIEGO W CHOBIENICACH;Chobienice;15;46;15;55;12;46
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W BELĘCINIE;Belęcin;20;48;20;51;20;49
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W TUCHORZY;Tuchorza;39;55;39;59;39;64
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA MIKOŁAJCZYKA W STARYM WIDZIMIU;Stary Widzim;38;55;38;69;38;58
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. POWSTAŃCÓW WIELKOPOLSKICHW WOLSZTYNIE;Wolsztyn;108;57;108;60;111;67
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ŚWIĘTNIE;Świętno;14;57;14;64;14;72
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 3 Z ODDZIAŁAMI INTEGRACYJNYMI POMNIK TYSIĄCLECIA PAŃSTWA POLSKIEGO IM. MICHAŁA DRZYMAŁY W WOLSZTYNIE;Wolsztyn;129;58;129;61;129;68
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. MISJONARZY OBLATÓW W OBRZE ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W OBRZE;Obra;44;61;44;56;44;57
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA WE WRONIAWACH;Wroniawy;40;51;40;43;40;51
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. FRANCISZKA JUJKI W KĘBŁOWIE;Kębłowo;47;44;47;49;48;58
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI IM. TADEUSZA KOŚCIUSZKI W WOLSZTYNIE;Wolsztyn;103;57;103;64;103;71
Wielkopolskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W WOLSZTYNIE ZAKŁADU DOSKONALENIA ZAWODOWEGO W ZIELONEJ GÓRZE;Wolsztyn;13;14;14;16;;
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W GRABOWIE KRÓLEWSKIM;Grabowo Królewskie;13;61;13;57;13;52
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. KRÓLOWEJ JADWIGI W SOKOLNIKACH;Sokolniki;25;52;25;53;25;56
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W BIEGANOWIE;Bieganowo;24;55;24;66;24;63
Wielkopolskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA WE WSZEMBORZU;Wszembórz;9;54;9;63;9;61
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA STANISŁAWA REYMONTA;Kołaczkowo;23;56;23;55;23;62
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. WIOSNY LUDÓW W MIŁOSŁAWIU;Bugaj;90;46;90;49;90;61
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA BOGUMIŁA SOKOŁOWSKIEGO W CZESZEWIE;Czeszewo;35;54;35;54;35;43
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ORZECHOWIE;Orzechowo;29;72;29;62;29;69
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W NEKLI;Nekla;81;59;81;62;81;63
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. GEN. A. A. KOSIŃSKIEGO W TARGOWEJ GÓRCE;Targowa Górka;19;48;19;47;18;45
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ZASUTOWIE;Zasutowo;22;69;22;61;22;68
Wielkopolskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA W GÓRNYCH GRĄDACH;Górne Grądy;7;65;7;67;7;54
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.JANA PAWŁA II W PYZDRACH;Pyzdry;71;56;71;60;71;60
Wielkopolskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA W LISEWIE;Lisewo;11;56;11;56;11;59
Wielkopolskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W PIETRZYKOWIE;Pietrzyków;6;39;6;27;6;28
Wielkopolskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA NR 1 IM. 68 WRZESIŃSKIEGO PUŁKU PIECHOTY WE WRZEŚNI;Września;146;55;146;54;147;64
Wielkopolskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA NR 2 IM. DZIECI WRZESIŃSKICH WE WRZEŚNI;Września;125;56;126;56;127;63
Wielkopolskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA NR 6 IM. JANA PAWŁA II WE WRZEŚNI;Września;145;56;145;58;147;71
Wielkopolskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA W CHWALIBOGOWIE;Chwalibogowo;38;62;38;56;38;67
Wielkopolskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA W KACZANOWIE;Kaczanowo;48;51;48;57;50;58
Wielkopolskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W MARZENINIE;Marzenin;14;52;14;49;14;45
Wielkopolskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. POLSKICH NOBLISTÓW W NOWYM FOLWARKU;Nowy Folwark;55;50;55;54;53;65
Wielkopolskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA IM. GEN. TADEUSZA KUTRZEBY W OTOCZNEJ;Otoczna;57;49;57;57;57;56
Wielkopolskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA IM. OLGIERDA BRZESKIEGO W GRZYBOWIE;Grzybowo;14;43;14;33;14;49
Wielkopolskie;Tak;SAMORZĄDOWA SZKOŁA PODSTAWOWA NR 3 WE WRZEŚNI;Września;83;63;83;65;84;77
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W NIEMCZYNIE;Niemczyn;29;53;29;38;29;45
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W DAMASŁAWKU;Damasławek;60;46;60;38;60;43
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.DYREKTORA NORBERTA PRZYBYLSKIEGO;Smogulec;14;45;14;38;14;31
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.PPŁKA.WŁ KOWALSKIEGO W GOŁAŃCZY;Gołańcz;107;53;107;49;107;58
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.STANISŁAWA STASZICA;Morakowo;8;50;8;35;8;52
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.MIKOŁAJA KOPERNIKA;Panigródz;11;56;11;55;11;58
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA SPECJALNA W GOŁAŃCZY;Gołańcz;23;19;24;16;19;28
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.STEFANA CZARNIECKIEGO;Mieścisko;80;54;80;47;78;55
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA MILENIUM IM. JANA PAWŁA II W POPOWIE KOSCIELNYM;Popowo Kościelne;16;64;16;61;16;63
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IMIENIA ADAMA MICKIEWICZA W SKOKACH;Skoki;141;52;141;47;141;59
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W JABŁKOWIE;Jabłkowo;15;47;15;31;15;41
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA SPECJALNA W ANTONIEWIE;Antoniewo;1;;1;;1;
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W WAPNIE;Wapno;38;47;38;55;38;53
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 4 IM. MARII SKŁODOWSKIEJ-CURIE;Wągrowiec;167;54;167;50;167;56
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. CYSTERSÓW WĄGROWIECKICH;Wągrowiec;135;52;135;49;135;61
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 3 IM. MIKOŁAJA KOPERNIKA;Wągrowiec;94;56;94;53;93;57
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 1;Wągrowiec;46;53;46;46;45;59
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W WĄGROWCU;Wągrowiec;42;57;42;52;42;52
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W PAWŁOWIE ŻOŃSKIM;Pawłowo Żońskie;25;60;25;49;25;59
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. STANISŁAWA STASZICA W ŻELICACH;Żelice;32;53;32;41;31;52
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W ŁEKNIE;Łekno;57;50;57;39;57;34
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. MARII KONOPNICKIEJ W JASTROWIU;Jastrowie;70;55;70;49;70;63
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. STEFANA CZARNIECKIEGO W BRZEŹNICY;Brzeźnica;19;55;19;41;19;32
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.POR. TADEUSZA JANECZKO W SYPNIEWIE;Sypniewo;17;51;17;37;17;61
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM.ADAMA MICKIEWICZA W JASTROWIU;Jastrowie;47;54;47;38;27;55
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 2 W JASTROWIU;Jastrowie;16;30;16;16;12;25
Wielkopolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. KS. MAKSYMILIANA GROCHOWSKIEGO W GŁUBCZYNIE;Głubczyn;26;52;26;51;22;60
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM MARII KOWNACKIEJ W SKÓRCE;Skórka;17;55;17;53;17;69
Wielkopolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM.MARII KONOPNICKIEJ W KRAJENCE;Krajenka;75;56;75;59;66;63
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W KRAJENCE;Krajenka;27;20;27;22;24;29
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LIPCE;Lipka;54;57;54;45;53;52
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W ŁĄKIEM;Łąkie;15;63;15;53;15;78
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W LOTYNIU;Lotyń;31;38;31;41;30;35
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W OKONKU;Okonek;60;50;60;39;60;60
Wielkopolskie;Nie;SZKOŁA PODSTAWOWA W PNIEWIE;Pniewo;10;58;10;46;10;45
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. TEODOZJI KAZIMIERCZYK W TARNÓWCE;Tarnówka;34;43;34;46;16;58
Wielkopolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. KS. DR BOLESŁAWA DOMAŃSKIEGO W ZAKRZEWIE;Zakrzewo;50;61;51;59;50;67
Wielkopolskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. OBROŃCÓW POLSKOŚCI W STAREJ WIŚNEIWCE;Stara Wiśniewka;7;56;7;49;7;63
Wielkopolskie;Nie;KATOLICKA SZKOŁA PODSTAWOWA IM. ŚW. WOJCIECHA W ZŁOTOWIE;Złotów;16;64;16;51;16;73
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 3 W ZŁOTOWIE;Złotów;81;50;81;48;79;63
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. ADAMA MICKIEWICZA;Złotów;80;59;80;56;78;67
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. STANISŁAWA STASZICA;Złotów;80;59;80;60;80;67
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W RADAWNICY;Radawnica;16;30;16;21;11;30
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KILAR W KLESZCZYNIE;Kleszczyna;12;41;12;39;1;
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. TONY'EGO HALIKA W GÓRZNEJ;Górzna;16;45;16;48;16;48
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W RADAWNICY;Radawnica;44;57;44;45;17;59
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W ŚWIĘTEJ;Święta;28;52;28;57;28;59
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W SŁAWIANOWIE;Sławianowo;9;46;9;42;9;36
Wielkopolskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA W ZALESIU;Zalesie;5;22;5;45;5;41
Wielkopolskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W STAWNICY;Stawnica;9;55;9;61;6;80
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM JANA PAWŁA II W DOMINOWIE;Dominowo;26;62;26;46;27;56
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM STANISŁAWA MIKOŁAJCZYKA W MURZYNOWIE KOŚCIELNYM;Murzynowo Kościelne;9;61;9;44;9;46
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KRZYKOSACH;Krzykosy;34;49;34;56;34;55
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W SULĘCINIE;Sulęcin;11;65;11;50;11;52
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. ARKADEGO FIEDLERA W MURZYNOWIE LEŚNYM;Murzynowo Leśne;9;62;9;64;9;51
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W SULĘCINKU;Sulęcinek;32;49;32;53;31;56
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA HENRYKA DĄBROWSKIEGO W PIĘCZKOWIE;Pięczkowo;35;60;35;58;35;58
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W BOGUSZYNIE;Boguszyn;30;42;30;33;30;39
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W CHOCICZY;Chocicza;36;55;36;47;36;49
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W KLĘCE;Klęka;34;57;34;47;34;44
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM.KS.JANA TWARDOWSKIEGO W KOLNICZKACH;Kolniczki;29;51;29;45;29;35
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. GEN. J. H. DĄBROWSKIEGO W NOWYM MIEŚCIE NAD WARTĄ;Nowe Miasto nad Wartą;20;55;20;47;20;52
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA W ŚNIECISKACH;Śnieciska;15;67;15;57;15;57
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. R. W. BERWIŃSKIEGO W ZANIEMYŚLU;Zaniemyśl;73;54;73;56;69;64
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W PIGŁOWICACH;Pigłowice;16;62;16;73;16;77
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 3;Środa Wielkopolska;205;58;205;56;209;64
Wielkopolskie;Tak;SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI;Środa Wielkopolska;160;53;160;45;160;60
